"*Nama Kontak","Nama Perusahaan","Email","Alamat","Provinsi","Kota","Nomor Telepon","*Nomor Biaya","*Tanggal Transaksi (dd/mm/yyyy)","Tanggal Jatuh Tempo (dd/mm/yyyy)","Catatan","Termasuk Pajak (Ya / Tidak)","*Kode Akun Biaya","Nama Akun Biaya","Deskripsi Biaya","Pajak Biaya","Jumlah Biaya","Status Dibayar (Ya / Tidak)","Kode Akun Pembayaran","Tag (Beberapa Tag Dipisah Dengan Koma)","Kode Akun Pemotongan","Jumlah Pemotongan","Sisa Tagihan","Total","Tanggal Pembayaran (dd/mm/yyyy)","Pembayaran Kas & Bank"
"TOSERBA","","","","","","","EXP/01052","18/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","beli sabun cream buat bersihin mesin baru","","23000","Ya","1-10001","","","","0","23000","18/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01051","18/12/2024","","","Tidak","6-60205","Entertain","beli minum buat driver ambil paku","","10000","Ya","1-10001","","","","0","10000","18/12/2024","Cash"
"KURIR","","","","","","","EXP/01050","18/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","kasih driver ambil paku indotama dan pak indra","","20000","Ya","1-10001","","","","0","20000","18/12/2024","Cash"
"KURIR","","","","","","","EXP/01049","17/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","kasih driver anter pp 2 t","","20000","Ya","1-10001","","","","0","20000","17/12/2024","Cash"
"KURIR","","","","","","","EXP/01048","17/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","kasih driver bahan ld tutup galon 2 ton","","20000","Ya","1-10001","","","","0","20000","17/12/2024","Cash"
"KURIR","","","","","","","EXP/01047","17/12/2024","","","Tidak","6-60401","Biaya Sewa - Kendaraan","Entertain Driver Forklift","","100000","Ya","1-10001","","","","0","100000","17/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01046","15/12/2024","","","Tidak","6-60205","Entertain","beli makan dan teh cup","","42000","Ya","1-10001","","","","0","42000","15/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01045","15/12/2024","","","Tidak","6-60205","Entertain","beli kopi dan gorengan","","32000","Ya","1-10001","","","","0","32000","15/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01044","15/12/2024","","","Tidak","6-60205","Entertain","Entertain (Pembelian Air Mineral Tamu)","","15000","Ya","1-10001","","","","0","15000","15/12/2024","Cash"
"FOTO COPY MENTARI","","","","","","","EXP/01043","12/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","beli klaim selang 2 pcs uk 1 1/2 inch","","8000","Ya","1-10001","","","","0","8000","12/12/2024","Cash"
"FOTO COPY MENTARI","","","","","","","EXP/01042","12/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Jasa Print Label PT Graha Utama Timber","","5000","Ya","1-10001","","","","0","5000","12/12/2024","Cash"
"POM BENSIN","","","","","","","EXP/01041","12/12/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Pembelian BBM 10 L","","100000","Ya","1-10001","","","","0","100000","12/12/2024","Cash"
"KOBRA","","","","","","","EXP/01040","12/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 50 kg Up. Fitra Yohana","","150000","Ya","1-10001","","","","0","150000","12/12/2024","Cash"
"TOKO MOULDING","","","","","","","EXP/01039","09/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Naple M12-pc12/10 pcs","","115000","Ya","1-10001","","","","0","240000","09/12/2024","Cash"
"TOKO MOULDING","","","","","","","EXP/01039","09/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","naple m12 -pc 10 /6 pcs","","57000","Ya","1-10001","","","","0","240000","09/12/2024","Cash"
"TOKO MOULDING","","","","","","","EXP/01039","09/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","naple pc 10.01/2 pcs","","20000","Ya","1-10001","","","","0","240000","09/12/2024","Cash"
"TOKO MOULDING","","","","","","","EXP/01039","09/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","naple pc 12.2/4 pcs","","48000","Ya","1-10001","","","","0","240000","09/12/2024","Cash"
"ASTUTI","","","","","","","EXP/01038","07/12/2024","","","Tidak","6-60102","Upah","Payroll Astuti 3 D","","240000","Ya","1-10001","","","","0","240000","07/12/2024","Cash"
"POM BENSIN","","","","","","","EXP/01037","07/12/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Pembelian BBM Losbak 10 L","","100000","Ya","1-10001","","","","0","100000","07/12/2024","Cash"
"KOBRA","","","","","","","EXP/01036","07/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 200 Kg Up. Bp Wiryo (Jepara)","","600000","Ya","1-10001","","","","0","600000","07/12/2024","Cash"
"FOTO COPY MENTARI","","","","","","","EXP/01035","05/12/2024","","","Tidak","6-60301","Alat Tulis Kantor & Printing","Kas Kecil - Jasa Print Dokumen (INV & Materai 10.000)","","13000","Ya","1-10001","","","","0","13000","05/12/2024","Cash"
"JNE","","","","","","","EXP/01034","05/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Kas Kecil - Biaya Pengiriman Sample Tujuan Cikupa","","10000","Ya","1-10001","","","","0","10000","05/12/2024","Cash"
"KURIR","","","","","","","EXP/01033","02/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya BongkarBahan Baku PP Palet Hitam 2.000 kg","","20000","Ya","1-10001","","","","0","20000","02/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01032","01/12/2024","","","Tidak","6-60205","Entertain","Entertain (Pembelian Le Mineral 1 Galon)","","20000","Ya","1-10001","","","","0","20000","01/12/2024","Cash"
"LAZADA","","","","","","","EXP/01031","28/10/2024","","","Tidak","6-60002","Komisi & Fee","Biaya Afiliasi 3 Karung","","53302","Ya","1-10003","","","","0","53302","28/10/2024","Giro"
"Edhi Mulyana","Jasa Sewa Forklift","","","","","","EXP/01030","30/12/2024","","","Tidak","6-60401","Biaya Sewa - Kendaraan","Jasa Sewa Forklift Mesin No. 4","","3850000","Ya","1-10003","","","","0","3850000","30/12/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/01029","29/12/2024","","","Tidak","8-80000","Beban Bunga","BCA Operasional - Admin Bank","","7500","Ya","1-10003","","","","0","7500","29/12/2024","Giro"
"TOSERBA","","","","","","","EXP/01028","28/12/2024","","","Tidak","6-60205","Entertain","Entertain (Kopi Kapal Api 3)","","6000","Ya","1-10001","","","","0","6000","28/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01027","28/12/2024","","","Tidak","6-60205","Entertain","Entertain (Nasi Padang Kembung 3)","","46000","Ya","1-10001","","","","0","46000","28/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01026","28/12/2024","","","Tidak","6-60205","Entertain","Entertain (Pembelian Gado-gado 2)","","30000","Ya","1-10001","","","","0","30000","28/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01025","28/12/2024","","","Tidak","6-60205","Entertain","Air Mineral 3","","9000","Ya","1-10001","","","","0","9000","28/12/2024","Cash"
"DIRJEN PAJAK","","","","","","","EXP/01024","26/12/2024","","","Tidak","9-90000","Beban Pajak - Kini","Pembayaran PPN Masa 11-2024","","1758571","Ya","1-10002","","","","0","1758571","26/12/2024","Bank Account"
"LALAMOVE","","","","","","","EXP/01023","26/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 250 kg Up. UD Polysindo Technik","","300000","Ya","1-10003","","","","0","300000","26/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/01022","26/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman PO.2024.12.00017 NJI 60 Karton","","220000","Ya","1-10003","","","","0","220000","26/12/2024","Giro"
"OLA","","","","","","","EXP/01021","14/12/2024","","","Tidak","6-60102","Upah","Payroll Ola 2 d","","140000","Ya","1-10003","","","","0","140000","14/12/2024","Giro"
"HAFIZ","","","","","","","EXP/01020","14/12/2024","","","Tidak","6-60102","Upah","Payroll Bp Hafiz 2 d","","200000","Ya","1-10003","","","","0","200000","14/12/2024","Giro"
"ASTUTI","","","","","","","EXP/01019","14/12/2024","","","Tidak","6-60102","Upah","Payroll Astuti 5 d","","400000","Ya","1-10003","","","","0","400000","14/12/2024","Giro"
"Zeni Citra","Setia Kawan listrik","","","","","089671110720","EXP/01018","23/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Kabel Nyy 4 x 10 Supreme 27 m (Rp 135.000,-/m)","","3645000","Ya","1-10003","","","","0","3645000","23/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/01017","21/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 250 kg Up. UD Polysindo Tehnik","","429202","Ya","1-10003","","","","0","429202","21/12/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/01016","20/12/2024","","","Tidak","8-80000","Beban Bunga","BCA Operasional - Biaya ADM","","16000","Ya","1-10003","","","","0","16000","20/12/2024","Giro"
"Mus Salatiga","","","","","","","EXP/01015","25/12/2024","","","Tidak","6-60200","Donasi","Donasi Salatiga","","1000000","Ya","1-10004","","","","0","1000000","25/12/2024","Bank BRI"
"TOKPED","","","","","","","EXP/01014","02/10/2024","","","Tidak","6-60001","Iklan & Promosi","TopAds Tokped","","111000","Ya","1-10005","","","","0","111000","02/10/2024","Kas penjualan online"
"TOKPED","","","","","","","EXP/01013","19/02/2024","","","Tidak","5-50200","Retur Pembelian","Transaksi dengan Saldo Refund","","8358","Ya","1-10005","","","","0","8358","19/02/2024","Kas penjualan online"
"TOKPED","","","","","","","EXP/01012","19/02/2024","","","Tidak","5-50200","Retur Pembelian","Transaksi dengan Saldo Refund","","61750","Ya","1-10005","","","","0","61750","19/02/2024","Kas penjualan online"
"ASTUTI","","","","","","","EXP/01011","21/12/2024","","","Tidak","6-60102","Upah","Payroll Astuti 5 D","","400000","Ya","1-10001","","","","0","400000","21/12/2024","Cash"
"OLA","","","","","","","EXP/01010","21/12/2024","","","Tidak","6-60102","Upah","Payroll Ola 6 D","","420000","Ya","1-10001","","","","0","420000","21/12/2024","Cash"
"HAFIZ","","","","","","","EXP/01009","21/12/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz 6 D","","600000","Ya","1-10001","","","","0","600000","21/12/2024","Cash"
"Marjoko","Sinar Sejahtera","","KP. Bayur Rt. 07/01 N0. 50 Lebak Wangi","","","087877900445","EXP/01008","20/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Service Paku B","","4000000","Ya","1-10003","Moulding Paku B","","","0","4000000","20/12/2024","Giro"
"Marjoko","Sinar Sejahtera","","KP. Bayur Rt. 07/01 N0. 50 Lebak Wangi","","","087877900445","EXP/01007","20/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Biaya Service Gelas OZ 12","","7000000","Ya","1-10003","mould cup OZ 12","","","0","7000000","20/12/2024","Giro"
"Grab Express","","","","","","","EXP/01006","18/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Hampers ke PT Yoboy Oswald Imaji","","67000","Ya","1-10001","","","","0","67000","18/12/2024","Cash"
"OVO","","","","","","","EXP/01005","18/12/2024","","","Tidak","8-80000","Beban Bunga","Biaya Potongan Admin Topup OVO","","1000","Ya","1-10001","","","","0","1000","18/12/2024","Cash"
"LALAMOVE","","","","","","","EXP/01004","14/12/2024","","","Tidak","6-60001","Iklan & Promosi","Biaya Pengiriman Mould OZ 12 OVAL NJI & Flip LID","","62853","Ya","1-10001","","","","0","62853","14/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01003","14/12/2024","","","Tidak","6-60205","Entertain","Entertain - Pembelian Makan Siang Padang 2 Porsi","","46000","Ya","1-10001","","","","0","46000","14/12/2024","Cash"
"LALAMOVE","","","","","","","EXP/01002","09/12/2024","","TF/12/9915/24","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman TF/12/9915/24 Paku S Palang Natural Grade A 70 KG (320 kg)","","89527","Ya","1-10001","Online Shop Joni","","","0","89527","09/12/2024","Cash"
"TOSERBA","","","","","","","EXP/01001","07/12/2024","","","Tidak","6-60202","Bensin, Tol dan Parkir - Umum","Biaya Parkir","","10000","Ya","1-10001","","","","0","10000","07/12/2024","Cash"
"TOKO BANGUNAN","","","","","","","EXP/01000","06/03/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Kawat PVC 25 m","","300000","Ya","1-10001","","","","0","300000","06/03/2024","Cash"
"EKSPEDISI","","","","","","","EXP/00999","19/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 1.650 kg Up. Bp Indra & PT. IOK","","2477500","Ya","1-10004","Online Shop Joni","","","0","2477500","19/12/2024","Bank BRI"
"TOKO ONLINE","","","","","","","EXP/00998","17/12/2024","","","Tidak","6-60201","Hiburan","Pembelian Hampers Untuk PT. Yoboy Oswald Imaji","","499000","Ya","1-10003","","","","0","499000","17/12/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/00997","17/12/2024","","002/SLG/XII/2024","Tidak","8-80000","Beban Bunga","Admin Bank - Pengiriman Mesin ke-4 YIZUMI 160 T","","2500","Ya","1-10003","","","","0","2500","17/12/2024","Giro"
"EKSPEDISI","","","","","","","EXP/00996","17/12/2024","","002/SLG/XII/2024","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Mesin ke-4 YIZUMI 160 T","","1000000","Ya","1-10003","","","","0","1000000","17/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/00995","17/12/2024","","TF/12/9933/24","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman TF/12/9933/24 Paku S Palang Natural Grade A 260 KG (410 kg)","","230249","Ya","1-10003","Online Shop Joni","","","0","230249","17/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/00994","17/12/2024","","PO.2024.12.00009","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman PO.2024.12.00009 CUP INJECTION OZ 12 NJI 60 Karton (Utan Jati)","","220000","Ya","1-10003","IMA","","","0","220000","17/12/2024","Giro"
"Toko GST52","","","","","","","EXP/00993","16/12/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Mold Cleaner (400 ml) 4 pcs","","95000","Ya","1-10003","","","","0","95000","16/12/2024","Giro"
"TOKO ONLINE","","","","","","","EXP/00992","09/12/2024","","","Tidak","6-60301","Alat Tulis Kantor & Printing","Pembelian Spidol Permanent Snowman AG-12, Refill Spidol, Stabilo & Kenko Permanent","","32400","Ya","1-10003","","","","0","32400","09/12/2024","Giro"
"BANK BRI","","","","","","","EXP/00991","16/12/2024","","","Tidak","8-80000","Beban Bunga","BRI - Monthly Fee ATM","","2500","Ya","1-10004","","","","0","2500","16/12/2024","Bank BRI"
"BANK BRI","","","","","","","EXP/00990","16/12/2024","","","Tidak","8-80000","Beban Bunga","BRI - Admin Fee","","5500","Ya","1-10004","","","","0","5500","16/12/2024","Bank BRI"
"I SEVEN","","","","","","","EXP/00989","12/12/2024","","","Tidak","6-60206","Komunikasi - Umum","Pembayaran Tagihan WiFi Desember 2024","","225000","Ya","1-10003","","","","0","225000","12/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/00988","11/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Natural 270 kg Up. PT Graha Utama Timber","","350000","Ya","1-10003","","","","0","350000","11/12/2024","Giro"
"PDAM","","","","","","","EXP/00987","11/12/2024","","","Tidak","6-60218","Air","Pembayaran Tagihan PDAM Meteran 2","","31000","Ya","1-10003","","","","0","31000","11/12/2024","Giro"
"PDAM","","","","","","","EXP/00986","11/12/2024","","","Tidak","6-60218","Air","Pembayarann Tagihan Air PDAM Meteran 1","","98000","Ya","1-10003","","","","0","98000","11/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/00985","06/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman TF/12/9915/24 Paku S Palang Natural Grade A 250 KG","","170000","Ya","1-10003","","","","0","170000","06/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/00984","06/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman PO.2024.12.00002 CUP INJECTION OZ 12 NJI 60 Karton (Utan Jati)","","220000","Ya","1-10003","","","","0","220000","06/12/2024","Giro"
"LALAMOVE","","","","","","","EXP/00982","05/12/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Pembelian Sample CUP INJECTION OZ 12 Oval, 12 Datar, OZ 14 Datar & OZ 16 Datar (25 pcs)","","56721","Ya","1-10001","","","","0","56721","05/12/2024","Cash"
"PLN","","","","","","","EXP/00981","10/12/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Listrik PLN Dec 2024","","4206472","Ya","1-10002","","","","0","4206472","10/12/2024","Bank Account"
"Shopee","","","","","","","EXP/00980","09/12/2024","","200707318853","Tidak","5-50200","Retur Pembelian","Biaya Retur Paku S Palang Natural 10 kg Up. Indah Setiani","","31200","Ya","1-10003","Hokky Plast","","","0","31200","09/12/2024","Giro"
"DIRJEN PAJAK","","","","","","","EXP/00979","05/12/2024","","","Tidak","9-90000","Beban Pajak - Kini","Pembayaran PPh Pasal 4 (2) Atas Sewa Tanah dan/atau Bangunan","","300000","Ya","1-10002","","","","0","300000","05/12/2024","Bank Account"
"BANK OPERASIONAL","","","","","","","EXP/00978","03/03/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10003","","","","0","2500","03/03/2024","Giro"
"M Munir","","","","","","","EXP/00977","05/08/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Keranjang Merah Besar 2 pcs (Rp 170.000,-/pcs)","","340000","Ya","1-10003","","","","0","801355","05/08/2024","Giro"
"M Munir","","","","","","","EXP/00977","05/08/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Mlm Oninden (Rp 350.000,-/pcs)","","350000","Ya","1-10003","","","","0","801355","05/08/2024","Giro"
"M Munir","","","","","","","EXP/00977","05/08/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Mata Bor Kain/Mata Tuner Kain/ Mini Drill Poles KUNING (Rp 5.623,- * 10)","","56230","Ya","1-10003","","","","0","801355","05/08/2024","Giro"
"M Munir","","","","","","","EXP/00977","05/08/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Dialux Hijau Poles/Dialux Compound Green/Obat Poles Hijau Original (Rp 55.125,- *1)","","55125","Ya","1-10003","","","","0","801355","05/08/2024","Giro"
"MADAM TAX","","","","","","","EXP/00975","01/12/2024","","","Tidak","6-60209","Legal & Profesional","Payment SPM Masa November 2024","","500000","Ya","1-10004","","","","0","500000","01/12/2024","Bank BRI"
"Bank MANDIRI","","","","","","","EXP/00973","02/12/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10002","","","","0","2500","02/12/2024","Bank Account"
"Bank MANDIRI","","","","","","","EXP/00972","02/12/2024","","","Tidak","6-60400","Biaya Sewa - Bangunan","Biaya Sewa Tempat Bulan Desember 2024","","3000000","Ya","1-10002","","","","0","3000000","02/12/2024","Bank Account"
"M Munir","","","","","","","EXP/00971","02/12/2024","","","Tidak","6-60101","Gaji","Payroll Bulan November (Direktur)","","3000000","Ya","1-10002","","","","0","3000000","02/12/2024","Bank Account"
"LALAMOVE","","","","","","","EXP/00970","29/11/2024","","PO.2024.11.00030","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP NJI 60 Karton PO.2024.11.00030","","220000","Ya","1-10003","IMA","","","0","220000","29/11/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/00969","30/11/2024","","","Tidak","8-80000","Beban Bunga","BCA Operasional - Pajak Bunga","","64.78","Ya","1-10003","","","","0","64.78","30/11/2024","Giro"
"TOHARI","","","","","","","EXP/00968","30/11/2024","","","Tidak","6-60102","Upah","Payroll Bulan November (Kepala Pabrik)","","4000000","Ya","1-10003","Upah","","","0","4000000","30/11/2024","Giro"
"J&T CARGO","","","","","","","EXP/00967","30/11/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Bulanan J&T Cargo","","200000","Ya","1-10001","","","","0","200000","30/11/2024","Cash"
"TOSERBA","","","","","","","EXP/00966","30/11/2024","","","Tidak","6-60205","Entertain","Pembelian Air Mineral (Bp Marjoko Trail Moulding OZ 12 OVAL + Tutup)","","10000","Ya","1-10001","","","","0","10000","30/11/2024","Cash"
